Train Iteration: 100%
9044/9044 [3:46:45<00:00, 1.50s/it]
{'avg_chunks': 3.4, 'loss': 2.530244731903076, 'learning_rate': 1.2782553414964482e-05, 'optimizer_steps': 204}
{'avg_chunks': 2.4, 'loss': 2.9053086280822753, 'learning_rate': 1.2782553414964482e-05, 'optimizer_steps': 204}
{'avg_chunks': 2.8, 'loss': 2.4893796920776365, 'learning_rate': 1.2782553414964482e-05, 'optimizer_steps': 204}
{'avg_chunks': 3.6, 'loss': 2.6813313484191896, 'learning_rate': 1.2747173774841759e-05, 'optimizer_steps': 205}
{'avg_chunks': 2.8, 'loss': 2.274827218055725, 'learning_rate': 1.2747173774841759e-05, 'optimizer_steps': 205}
{'avg_chunks': 3.2, 'loss': 2.885878849029541, 'learning_rate': 1.2747173774841759e-05, 'optimizer_steps': 205}
{'avg_chunks': 3.2, 'loss': 2.3955780029296876, 'learning_rate': 1.2711794134719038e-05, 'optimizer_steps': 206}
{'avg_chunks': 4.0, 'loss': 2.4044332027435305, 'learning_rate': 1.2711794134719038e-05, 'optimizer_steps': 206}
{'avg_chunks': 3.4, 'loss': 2.543817567825317, 'learning_rate': 1.2711794134719038e-05, 'optimizer_steps': 206}
{'avg_chunks': 3.2, 'loss': 2.4480098724365233, 'learning_rate': 1.2711794134719038e-05, 'optimizer_steps': 206}
{'avg_chunks': 2.8, 'loss': 2.4927754640579223, 'learning_rate': 1.2676414494596313e-05, 'optimizer_steps': 207}
{'avg_chunks': 2.8, 'loss': 2.6050129890441895, 'learning_rate': 1.2676414494596313e-05, 'optimizer_steps': 207}
{'avg_chunks': 2.2, 'loss': 2.3592721700668333, 'learning_rate': 1.2676414494596313e-05, 'optimizer_steps': 207}
{'avg_chunks': 3.6, 'loss': 2.848373460769653, 'learning_rate': 1.264103485447359e-05, 'optimizer_steps': 208}
{'avg_chunks': 2.8, 'loss': 2.6254873275756836, 'learning_rate': 1.264103485447359e-05, 'optimizer_steps': 208}
{'avg_chunks': 3.0, 'loss': 2.596971893310547, 'learning_rate': 1.264103485447359e-05, 'optimizer_steps': 208}
{'avg_chunks': 2.8, 'loss': 2.5003827095031737, 'learning_rate': 1.2605655214350866e-05, 'optimizer_steps': 209}
{'avg_chunks': 2.2, 'loss': 2.0910486221313476, 'learning_rate': 1.2605655214350866e-05, 'optimizer_steps': 209}
{'avg_chunks': 3.0, 'loss': 2.4418198108673095, 'learning_rate': 1.2605655214350866e-05, 'optimizer_steps': 209}
{'avg_chunks': 3.4, 'loss': 2.740927267074585, 'learning_rate': 1.2570275574228144e-05, 'optimizer_steps': 210}
{'avg_chunks': 2.0, 'loss': 2.7712170600891115, 'learning_rate': 1.2570275574228144e-05, 'optimizer_steps': 210}
{'avg_chunks': 2.4, 'loss': 2.457068657875061, 'learning_rate': 1.2570275574228144e-05, 'optimizer_steps': 210}
{'avg_chunks': 4.0, 'loss': 2.6514330863952638, 'learning_rate': 1.2534895934105422e-05, 'optimizer_steps': 211}
{'avg_chunks': 2.4, 'loss': 2.0900638580322264, 'learning_rate': 1.2534895934105422e-05, 'optimizer_steps': 211}
{'avg_chunks': 3.0, 'loss': 2.0370986223220826, 'learning_rate': 1.2534895934105422e-05, 'optimizer_steps': 211}
{'avg_chunks': 3.0, 'loss': 2.7535776138305663, 'learning_rate': 1.2534895934105422e-05, 'optimizer_steps': 211}
{'avg_chunks': 3.4, 'loss': 2.471840524673462, 'learning_rate': 1.2499516293982698e-05, 'optimizer_steps': 212}
{'avg_chunks': 2.0, 'loss': 2.4049761295318604, 'learning_rate': 1.2499516293982698e-05, 'optimizer_steps': 212}
{'avg_chunks': 3.4, 'loss': 2.52093243598938, 'learning_rate': 1.2499516293982698e-05, 'optimizer_steps': 212}
{'avg_chunks': 2.6, 'loss': 2.164630079269409, 'learning_rate': 1.2464136653859975e-05, 'optimizer_steps': 213}
{'avg_chunks': 2.4, 'loss': 2.3877779483795165, 'learning_rate': 1.2464136653859975e-05, 'optimizer_steps': 213}
{'avg_chunks': 4.4, 'loss': 2.1676523685455322, 'learning_rate': 1.2464136653859975e-05, 'optimizer_steps': 213}
{'avg_chunks': 2.6, 'loss': 2.287260913848877, 'learning_rate': 1.242875701373725e-05, 'optimizer_steps': 214}
{'avg_chunks': 2.2, 'loss': 2.743047761917114, 'learning_rate': 1.242875701373725e-05, 'optimizer_steps': 214}
{'avg_chunks': 2.4, 'loss': 2.364522409439087, 'learning_rate': 1.242875701373725e-05, 'optimizer_steps': 214}
{'avg_chunks': 3.2, 'loss': 2.2582222700119017, 'learning_rate': 1.2393377373614528e-05, 'optimizer_steps': 215}
{'avg_chunks': 3.0, 'loss': 2.3533617734909056, 'learning_rate': 1.2393377373614528e-05, 'optimizer_steps': 215}
{'avg_chunks': 3.2, 'loss': 2.5165371656417848, 'learning_rate': 1.2393377373614528e-05, 'optimizer_steps': 215}
{'avg_chunks': 2.2, 'loss': 2.0659895181655883, 'learning_rate': 1.2357997733491807e-05, 'optimizer_steps': 216}
{'avg_chunks': 2.4, 'loss': 2.0295245885849, 'learning_rate': 1.2357997733491807e-05, 'optimizer_steps': 216}
{'avg_chunks': 3.6, 'loss': 2.5659645080566404, 'learning_rate': 1.2357997733491807e-05, 'optimizer_steps': 216}
{'avg_chunks': 4.2, 'loss': 2.661302995681763, 'learning_rate': 1.2357997733491807e-05, 'optimizer_steps': 216}
{'avg_chunks': 2.2, 'loss': 2.4029874324798586, 'learning_rate': 1.2322618093369083e-05, 'optimizer_steps': 217}
{'avg_chunks': 3.2, 'loss': 2.399065065383911, 'learning_rate': 1.2322618093369083e-05, 'optimizer_steps': 217}
{'avg_chunks': 2.8, 'loss': 2.32027804851532, 'learning_rate': 1.2322618093369083e-05, 'optimizer_steps': 217}
{'avg_chunks': 2.4, 'loss': 2.207448410987854, 'learning_rate': 1.228723845324636e-05, 'optimizer_steps': 218}
{'avg_chunks': 2.8, 'loss': 2.769538974761963, 'learning_rate': 1.228723845324636e-05, 'optimizer_steps': 218}
{'avg_chunks': 2.6, 'loss': 2.2162429809570314, 'learning_rate': 1.228723845324636e-05, 'optimizer_steps': 218}
{'avg_chunks': 3.2, 'loss': 2.5689324378967284, 'learning_rate': 1.2251858813123635e-05, 'optimizer_steps': 219}
{'avg_chunks': 2.2, 'loss': 2.234433722496033, 'learning_rate': 1.2251858813123635e-05, 'optimizer_steps': 219}
{'avg_chunks': 2.4, 'loss': 2.469106078147888, 'learning_rate': 1.2251858813123635e-05, 'optimizer_steps': 219}
{'avg_chunks': 3.2, 'loss': 2.4688809871673585, 'learning_rate': 1.2216479173000913e-05, 'optimizer_steps': 220}
{'avg_chunks': 3.8, 'loss': 2.611883211135864, 'learning_rate': 1.2216479173000913e-05, 'optimizer_steps': 220}
{'avg_chunks': 3.2, 'loss': 2.371425747871399, 'learning_rate': 1.2216479173000913e-05, 'optimizer_steps': 220}
{'avg_chunks': 3.2, 'loss': 2.607854700088501, 'learning_rate': 1.2181099532878188e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.6, 'loss': 2.2828087329864504, 'learning_rate': 1.2181099532878188e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.4, 'loss': 2.3910726070404054, 'learning_rate': 1.2181099532878188e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.4, 'loss': 2.4997137069702147, 'learning_rate': 1.2181099532878188e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.4, 'loss': 2.3746738910675047, 'learning_rate': 1.2145719892755467e-05, 'optimizer_steps': 222}
{'avg_chunks': 3.0, 'loss': 2.508472204208374, 'learning_rate': 1.2145719892755467e-05, 'optimizer_steps': 222}
{'avg_chunks': 2.2, 'loss': 2.101161742210388, 'learning_rate': 1.2145719892755467e-05, 'optimizer_steps': 222}
{'avg_chunks': 2.4, 'loss': 2.5957359790802004, 'learning_rate': 1.2110340252632744e-05, 'optimizer_steps': 223}
{'avg_chunks': 3.2, 'loss': 2.542015290260315, 'learning_rate': 1.2110340252632744e-05, 'optimizer_steps': 223}
{'avg_chunks': 2.6, 'loss': 2.312959671020508, 'learning_rate': 1.2110340252632744e-05, 'optimizer_steps': 223}
{'avg_chunks': 2.8, 'loss': 2.1972145318984984, 'learning_rate': 1.207496061251002e-05, 'optimizer_steps': 224}
{'avg_chunks': 2.4, 'loss': 2.031660532951355, 'learning_rate': 1.207496061251002e-05, 'optimizer_steps': 224}
{'avg_chunks': 2.6, 'loss': 2.288867473602295, 'learning_rate': 1.207496061251002e-05, 'optimizer_steps': 224}
{'avg_chunks': 2.8, 'loss': 2.4452839136123656, 'learning_rate': 1.2039580972387297e-05, 'optimizer_steps': 225}
{'avg_chunks': 2.0, 'loss': 2.3151254177093508, 'learning_rate': 1.2039580972387297e-05, 'optimizer_steps': 225}
{'avg_chunks': 3.0, 'loss': 2.1451576471328737, 'learning_rate': 1.2039580972387297e-05, 'optimizer_steps': 225}
{'avg_chunks': 2.4, 'loss': 2.267913818359375, 'learning_rate': 1.2004201332264573e-05, 'optimizer_steps': 226}
{'avg_chunks': 3.2, 'loss': 2.5218156814575194, 'learning_rate': 1.2004201332264573e-05, 'optimizer_steps': 226}
{'avg_chunks': 3.0, 'loss': 2.3923513412475588, 'learning_rate': 1.2004201332264573e-05, 'optimizer_steps': 226}
{'avg_chunks': 2.6, 'loss': 2.349440908432007, 'learning_rate': 1.2004201332264573e-05, 'optimizer_steps': 226}
{'avg_chunks': 2.8, 'loss': 2.5670629501342774, 'learning_rate': 1.1968821692141852e-05, 'optimizer_steps': 227}
{'avg_chunks': 2.6, 'loss': 2.584305667877197, 'learning_rate': 1.1968821692141852e-05, 'optimizer_steps': 227}
{'avg_chunks': 3.8, 'loss': 2.928087902069092, 'learning_rate': 1.1968821692141852e-05, 'optimizer_steps': 227}
{'avg_chunks': 2.4, 'loss': 2.324360466003418, 'learning_rate': 1.1933442052019129e-05, 'optimizer_steps': 228}
{'avg_chunks': 2.4, 'loss': 2.4807365417480467, 'learning_rate': 1.1933442052019129e-05, 'optimizer_steps': 228}
{'avg_chunks': 4.4, 'loss': 2.73515043258667, 'learning_rate': 1.1933442052019129e-05, 'optimizer_steps': 228}
{'avg_chunks': 3.0, 'loss': 2.4539732933044434, 'learning_rate': 1.1898062411896405e-05, 'optimizer_steps': 229}
{'avg_chunks': 3.2, 'loss': 2.2843750953674316, 'learning_rate': 1.1898062411896405e-05, 'optimizer_steps': 229}
{'avg_chunks': 2.6, 'loss': 2.677872109413147, 'learning_rate': 1.1898062411896405e-05, 'optimizer_steps': 229}
{'avg_chunks': 2.2, 'loss': 2.52319598197937, 'learning_rate': 1.1862682771773682e-05, 'optimizer_steps': 230}
{'avg_chunks': 2.4, 'loss': 2.4719533920288086, 'learning_rate': 1.1862682771773682e-05, 'optimizer_steps': 230}
{'avg_chunks': 3.4, 'loss': 2.558845615386963, 'learning_rate': 1.1862682771773682e-05, 'optimizer_steps': 230}
{'avg_chunks': 3.2, 'loss': 2.2876419544219972, 'learning_rate': 1.1827303131650957e-05, 'optimizer_steps': 231}
{'avg_chunks': 3.8, 'loss': 2.429264450073242, 'learning_rate': 1.1827303131650957e-05, 'optimizer_steps': 231}
{'avg_chunks': 2.4, 'loss': 2.1586360216140745, 'learning_rate': 1.1827303131650957e-05, 'optimizer_steps': 231}
{'avg_chunks': 4.0, 'loss': 2.817045259475708, 'learning_rate': 1.1827303131650957e-05, 'optimizer_steps': 231}
{'avg_chunks': 2.0, 'loss': 2.1602792978286742, 'learning_rate': 1.1791923491528236e-05, 'optimizer_steps': 232}
{'avg_chunks': 3.2, 'loss': 2.925726222991943, 'learning_rate': 1.1791923491528236e-05, 'optimizer_steps': 232}
{'avg_chunks': 2.0, 'loss': 2.0741992473602293, 'learning_rate': 1.1791923491528236e-05, 'optimizer_steps': 232}
{'avg_chunks': 2.6, 'loss': 2.082870364189148, 'learning_rate': 1.1756543851405514e-05, 'optimizer_steps': 233}
{'avg_chunks': 3.0, 'loss': 2.421483612060547, 'learning_rate': 1.1756543851405514e-05, 'optimizer_steps': 233}
{'avg_chunks': 2.8, 'loss': 2.772470760345459, 'learning_rate': 1.1756543851405514e-05, 'optimizer_steps': 233}
{'avg_chunks': 3.8, 'loss': 2.452950429916382, 'learning_rate': 1.1721164211282789e-05, 'optimizer_steps': 234}
{'avg_chunks': 2.6, 'loss': 2.4990907430648805, 'learning_rate': 1.1721164211282789e-05, 'optimizer_steps': 234}
{'avg_chunks': 3.4, 'loss': 2.3895402193069457, 'learning_rate': 1.1721164211282789e-05, 'optimizer_steps': 234}
{'avg_chunks': 3.2, 'loss': 2.362864542007446, 'learning_rate': 1.1685784571160066e-05, 'optimizer_steps': 235}
{'avg_chunks': 3.8, 'loss': 2.81435763835907, 'learning_rate': 1.1685784571160066e-05, 'optimizer_steps': 235}
{'avg_chunks': 2.6, 'loss': 2.5497426986694336, 'learning_rate': 1.1685784571160066e-05, 'optimizer_steps': 235}
{'avg_chunks': 3.4, 'loss': 2.2837870121002197, 'learning_rate': 1.1650404931037342e-05, 'optimizer_steps': 236}
{'avg_chunks': 4.2, 'loss': 2.6653167724609377, 'learning_rate': 1.1650404931037342e-05, 'optimizer_steps': 236}
{'avg_chunks': 2.4, 'loss': 2.1443264484405518, 'learning_rate': 1.1650404931037342e-05, 'optimizer_steps': 236}
{'avg_chunks': 2.4, 'loss': 2.343646025657654, 'learning_rate': 1.1650404931037342e-05, 'optimizer_steps': 236}
{'avg_chunks': 2.4, 'loss': 2.5021109104156496, 'learning_rate': 1.161502529091462e-05, 'optimizer_steps': 237}
{'avg_chunks': 2.6, 'loss': 2.5362644672393797, 'learning_rate': 1.161502529091462e-05, 'optimizer_steps': 237}
{'avg_chunks': 3.0, 'loss': 2.3790040493011473, 'learning_rate': 1.161502529091462e-05, 'optimizer_steps': 237}
{'avg_chunks': 2.4, 'loss': 2.5244484424591063, 'learning_rate': 1.1579645650791898e-05, 'optimizer_steps': 238}
{'avg_chunks': 4.0, 'loss': 2.683556413650513, 'learning_rate': 1.1579645650791898e-05, 'optimizer_steps': 238}
{'avg_chunks': 2.6, 'loss': 2.4493895530700684, 'learning_rate': 1.1579645650791898e-05, 'optimizer_steps': 238}
{'avg_chunks': 2.6, 'loss': 2.1896188735961912, 'learning_rate': 1.1544266010669174e-05, 'optimizer_steps': 239}
{'avg_chunks': 2.8, 'loss': 2.3034574031829833, 'learning_rate': 1.1544266010669174e-05, 'optimizer_steps': 239}
{'avg_chunks': 2.6, 'loss': 2.445010209083557, 'learning_rate': 1.1544266010669174e-05, 'optimizer_steps': 239}
{'avg_chunks': 3.0, 'loss': 2.4334691047668455, 'learning_rate': 1.1508886370546451e-05, 'optimizer_steps': 240}
{'avg_chunks': 3.0, 'loss': 2.4146706581115724, 'learning_rate': 1.1508886370546451e-05, 'optimizer_steps': 240}
{'avg_chunks': 2.8, 'loss': 2.394507622718811, 'learning_rate': 1.1508886370546451e-05, 'optimizer_steps': 240}
{'avg_chunks': 2.4, 'loss': 2.279865789413452, 'learning_rate': 1.1473506730423727e-05, 'optimizer_steps': 241}
{'avg_chunks': 2.4, 'loss': 2.4903805255889893, 'learning_rate': 1.1473506730423727e-05, 'optimizer_steps': 241}
{'avg_chunks': 3.0, 'loss': 2.321911931037903, 'learning_rate': 1.1473506730423727e-05, 'optimizer_steps': 241}
{'avg_chunks': 2.6, 'loss': 2.545890951156616, 'learning_rate': 1.1473506730423727e-05, 'optimizer_steps': 241}
{'avg_chunks': 2.8, 'loss': 2.785264015197754, 'learning_rate': 1.1438127090301004e-05, 'optimizer_steps': 242}
{'avg_chunks': 2.8, 'loss': 2.4646026611328127, 'learning_rate': 1.1438127090301004e-05, 'optimizer_steps': 242}
{'avg_chunks': 2.6, 'loss': 2.163054037094116, 'learning_rate': 1.1438127090301004e-05, 'optimizer_steps': 242}
{'avg_chunks': 3.4, 'loss': 2.5923347949981688, 'learning_rate': 1.1402747450178283e-05, 'optimizer_steps': 243}
{'avg_chunks': 3.6, 'loss': 2.61892192363739, 'learning_rate': 1.1402747450178283e-05, 'optimizer_steps': 243}
{'avg_chunks': 2.6, 'loss': 2.4907678842544554, 'learning_rate': 1.1402747450178283e-05, 'optimizer_steps': 243}
{'avg_chunks': 3.0, 'loss': 2.575968599319458, 'learning_rate': 1.1367367810055558e-05, 'optimizer_steps': 244}
{'avg_chunks': 1.8, 'loss': 2.130147099494934, 'learning_rate': 1.1367367810055558e-05, 'optimizer_steps': 244}
{'avg_chunks': 3.4, 'loss': 2.490099477767944, 'learning_rate': 1.1367367810055558e-05, 'optimizer_steps': 244}
{'avg_chunks': 3.0, 'loss': 2.7283448696136476, 'learning_rate': 1.1331988169932836e-05, 'optimizer_steps': 245}
{'avg_chunks': 2.6, 'loss': 2.3803374767303467, 'learning_rate': 1.1331988169932836e-05, 'optimizer_steps': 245}
{'avg_chunks': 2.8, 'loss': 2.434335994720459, 'learning_rate': 1.1331988169932836e-05, 'optimizer_steps': 245}
{'avg_chunks': 2.8, 'loss': 2.2931944847106935, 'learning_rate': 1.1296608529810111e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.0, 'loss': 2.4922619581222536, 'learning_rate': 1.1296608529810111e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.6, 'loss': 2.721344232559204, 'learning_rate': 1.1296608529810111e-05, 'optimizer_steps': 246}
{'avg_chunks': 2.6, 'loss': 2.608483004570007, 'learning_rate': 1.1296608529810111e-05, 'optimizer_steps': 246}
{'avg_chunks': 4.2, 'loss': 2.5483299255371095, 'learning_rate': 1.1261228889687388e-05, 'optimizer_steps': 247}
{'avg_chunks': 3.2, 'loss': 2.558209037780762, 'learning_rate': 1.1261228889687388e-05, 'optimizer_steps': 247}
{'avg_chunks': 3.0, 'loss': 2.610601854324341, 'learning_rate': 1.1261228889687388e-05, 'optimizer_steps': 247}
{'avg_chunks': 2.2, 'loss': 2.1992302417755125, 'learning_rate': 1.1225849249564667e-05, 'optimizer_steps': 248}
{'avg_chunks': 2.8, 'loss': 2.693265914916992, 'learning_rate': 1.1225849249564667e-05, 'optimizer_steps': 248}
{'avg_chunks': 3.0, 'loss': 2.3263556003570556, 'learning_rate': 1.1225849249564667e-05, 'optimizer_steps': 248}
{'avg_chunks': 3.0, 'loss': 2.3963404655456544, 'learning_rate': 1.1190469609441943e-05, 'optimizer_steps': 249}
{'avg_chunks': 2.4, 'loss': 2.538427734375, 'learning_rate': 1.1190469609441943e-05, 'optimizer_steps': 249}
{'avg_chunks': 3.2, 'loss': 2.6323242664337156, 'learning_rate': 1.1190469609441943e-05, 'optimizer_steps': 249}
{'avg_chunks': 3.6, 'loss': 2.7970970630645753, 'learning_rate': 1.115508996931922e-05, 'optimizer_steps': 250}
{'avg_chunks': 2.4, 'loss': 2.6222062587738035, 'learning_rate': 1.115508996931922e-05, 'optimizer_steps': 250}
{'avg_chunks': 3.2, 'loss': 2.2875502347946166, 'learning_rate': 1.115508996931922e-05, 'optimizer_steps': 250}
{'avg_chunks': 3.2, 'loss': 2.460197901725769, 'learning_rate': 1.1119710329196496e-05, 'optimizer_steps': 251}
Save completed. storage/outputs/xlnet_trainer_checkpoints/chkpt_4000
Val Iteration: 100%
1532/1533 [21:49<00:00, 1.17it/s]

Validation loss: 2.3099258375632297
{'avg_chunks': 3.4, 'loss': 2.3136085987091066, 'learning_rate': 1.1119710329196496e-05, 'optimizer_steps': 251}
{'avg_chunks': 3.2, 'loss': 2.528887319564819, 'learning_rate': 1.1119710329196496e-05, 'optimizer_steps': 251}
{'avg_chunks': 2.6, 'loss': 2.6582499027252195, 'learning_rate': 1.1119710329196496e-05, 'optimizer_steps': 251}
{'avg_chunks': 3.4, 'loss': 2.3544710874557495, 'learning_rate': 1.1084330689073773e-05, 'optimizer_steps': 252}
{'avg_chunks': 2.6, 'loss': 2.5170479297637938, 'learning_rate': 1.1084330689073773e-05, 'optimizer_steps': 252}
{'avg_chunks': 3.0, 'loss': 2.1597532987594605, 'learning_rate': 1.1084330689073773e-05, 'optimizer_steps': 252}
{'avg_chunks': 2.6, 'loss': 2.2432903051376343, 'learning_rate': 1.1048951048951048e-05, 'optimizer_steps': 253}
{'avg_chunks': 3.8, 'loss': 2.2760488510131838, 'learning_rate': 1.1048951048951048e-05, 'optimizer_steps': 253}
{'avg_chunks': 2.0, 'loss': 2.6480777740478514, 'learning_rate': 1.1048951048951048e-05, 'optimizer_steps': 253}
{'avg_chunks': 3.2, 'loss': 2.2021194458007813, 'learning_rate': 1.1013571408828327e-05, 'optimizer_steps': 254}
{'avg_chunks': 3.0, 'loss': 2.5334075927734374, 'learning_rate': 1.1013571408828327e-05, 'optimizer_steps': 254}
{'avg_chunks': 2.6, 'loss': 2.357542896270752, 'learning_rate': 1.1013571408828327e-05, 'optimizer_steps': 254}
{'avg_chunks': 3.0, 'loss': 2.3813869953155518, 'learning_rate': 1.0978191768705605e-05, 'optimizer_steps': 255}
{'avg_chunks': 2.2, 'loss': 1.957748794555664, 'learning_rate': 1.0978191768705605e-05, 'optimizer_steps': 255}
{'avg_chunks': 2.6, 'loss': 2.2679139137268067, 'learning_rate': 1.0978191768705605e-05, 'optimizer_steps': 255}
{'avg_chunks': 2.4, 'loss': 2.533935308456421, 'learning_rate': 1.094281212858288e-05, 'optimizer_steps': 256}
{'avg_chunks': 3.0, 'loss': 2.468930387496948, 'learning_rate': 1.094281212858288e-05, 'optimizer_steps': 256}
{'avg_chunks': 2.4, 'loss': 2.1967605113983155, 'learning_rate': 1.094281212858288e-05, 'optimizer_steps': 256}
{'avg_chunks': 2.8, 'loss': 2.580131483078003, 'learning_rate': 1.094281212858288e-05, 'optimizer_steps': 256}
{'avg_chunks': 3.6, 'loss': 2.4436553478240968, 'learning_rate': 1.0907432488460157e-05, 'optimizer_steps': 257}
{'avg_chunks': 2.4, 'loss': 2.1939955949783325, 'learning_rate': 1.0907432488460157e-05, 'optimizer_steps': 257}
{'avg_chunks': 3.0, 'loss': 2.6400811195373537, 'learning_rate': 1.0907432488460157e-05, 'optimizer_steps': 257}
{'avg_chunks': 2.6, 'loss': 2.4320796012878416, 'learning_rate': 1.0872052848337433e-05, 'optimizer_steps': 258}
{'avg_chunks': 3.0, 'loss': 2.2608107328414917, 'learning_rate': 1.0872052848337433e-05, 'optimizer_steps': 258}
{'avg_chunks': 3.0, 'loss': 2.383463144302368, 'learning_rate': 1.0872052848337433e-05, 'optimizer_steps': 258}
{'avg_chunks': 2.6, 'loss': 2.259310483932495, 'learning_rate': 1.0836673208214712e-05, 'optimizer_steps': 259}
{'avg_chunks': 2.6, 'loss': 2.709784412384033, 'learning_rate': 1.0836673208214712e-05, 'optimizer_steps': 259}
{'avg_chunks': 4.0, 'loss': 2.272846007347107, 'learning_rate': 1.0836673208214712e-05, 'optimizer_steps': 259}
{'avg_chunks': 3.0, 'loss': 2.4352383613586426, 'learning_rate': 1.0801293568091988e-05, 'optimizer_steps': 260}
