Train Iteration: 100%
9019/9019 [3:51:53<00:00, 1.54s/it]
{'avg_chunks': 3.0, 'loss': 2.191634488105774, 'learning_rate': 1.2691593447711968e-05, 'optimizer_steps': 206}
{'avg_chunks': 2.8, 'loss': 2.4314799308776855, 'learning_rate': 1.2691593447711968e-05, 'optimizer_steps': 206}
{'avg_chunks': 3.6, 'loss': 2.6179516315460205, 'learning_rate': 1.2691593447711968e-05, 'optimizer_steps': 206}
{'avg_chunks': 3.2, 'loss': 2.6573890209198, 'learning_rate': 1.2656115746001832e-05, 'optimizer_steps': 207}
{'avg_chunks': 3.0, 'loss': 2.544782257080078, 'learning_rate': 1.2656115746001832e-05, 'optimizer_steps': 207}
{'avg_chunks': 3.2, 'loss': 2.6086658477783202, 'learning_rate': 1.2656115746001832e-05, 'optimizer_steps': 207}
{'avg_chunks': 3.4, 'loss': 2.628673791885376, 'learning_rate': 1.2620638044291695e-05, 'optimizer_steps': 208}
{'avg_chunks': 2.0, 'loss': 2.2232172966003416, 'learning_rate': 1.2620638044291695e-05, 'optimizer_steps': 208}
{'avg_chunks': 2.6, 'loss': 2.375782513618469, 'learning_rate': 1.2620638044291695e-05, 'optimizer_steps': 208}
{'avg_chunks': 3.2, 'loss': 2.527496004104614, 'learning_rate': 1.2585160342581557e-05, 'optimizer_steps': 209}
{'avg_chunks': 4.6, 'loss': 2.753485822677612, 'learning_rate': 1.2585160342581557e-05, 'optimizer_steps': 209}
{'avg_chunks': 2.6, 'loss': 2.180925703048706, 'learning_rate': 1.2585160342581557e-05, 'optimizer_steps': 209}
{'avg_chunks': 3.0, 'loss': 1.8535825967788697, 'learning_rate': 1.2549682640871422e-05, 'optimizer_steps': 210}
{'avg_chunks': 3.4, 'loss': 2.5090388536453245, 'learning_rate': 1.2549682640871422e-05, 'optimizer_steps': 210}
{'avg_chunks': 2.4, 'loss': 1.932740831375122, 'learning_rate': 1.2549682640871422e-05, 'optimizer_steps': 210}
{'avg_chunks': 3.4, 'loss': 2.4680524826049806, 'learning_rate': 1.2514204939161286e-05, 'optimizer_steps': 211}
{'avg_chunks': 3.2, 'loss': 2.3201391220092775, 'learning_rate': 1.2514204939161286e-05, 'optimizer_steps': 211}
{'avg_chunks': 2.4, 'loss': 2.4161197185516357, 'learning_rate': 1.2514204939161286e-05, 'optimizer_steps': 211}
{'avg_chunks': 2.4, 'loss': 2.4401926517486574, 'learning_rate': 1.2514204939161286e-05, 'optimizer_steps': 211}
{'avg_chunks': 3.4, 'loss': 2.2722622394561767, 'learning_rate': 1.2478727237451148e-05, 'optimizer_steps': 212}
{'avg_chunks': 3.0, 'loss': 2.5114505767822264, 'learning_rate': 1.2478727237451148e-05, 'optimizer_steps': 212}
{'avg_chunks': 3.6, 'loss': 2.1257789850234987, 'learning_rate': 1.2478727237451148e-05, 'optimizer_steps': 212}
{'avg_chunks': 3.0, 'loss': 2.6264159202575685, 'learning_rate': 1.2443249535741013e-05, 'optimizer_steps': 213}
{'avg_chunks': 2.6, 'loss': 2.2679795742034914, 'learning_rate': 1.2443249535741013e-05, 'optimizer_steps': 213}
{'avg_chunks': 3.8, 'loss': 2.7168251514434814, 'learning_rate': 1.2443249535741013e-05, 'optimizer_steps': 213}
{'avg_chunks': 2.8, 'loss': 2.259395933151245, 'learning_rate': 1.2407771834030877e-05, 'optimizer_steps': 214}
{'avg_chunks': 3.0, 'loss': 2.198875617980957, 'learning_rate': 1.2407771834030877e-05, 'optimizer_steps': 214}
{'avg_chunks': 3.6, 'loss': 2.2742040395736693, 'learning_rate': 1.2407771834030877e-05, 'optimizer_steps': 214}
{'avg_chunks': 3.0, 'loss': 2.5454044342041016, 'learning_rate': 1.2372294132320741e-05, 'optimizer_steps': 215}
{'avg_chunks': 3.4, 'loss': 2.482873463630676, 'learning_rate': 1.2372294132320741e-05, 'optimizer_steps': 215}
{'avg_chunks': 2.6, 'loss': 2.315261149406433, 'learning_rate': 1.2372294132320741e-05, 'optimizer_steps': 215}
{'avg_chunks': 3.2, 'loss': 2.530999279022217, 'learning_rate': 1.2336816430610606e-05, 'optimizer_steps': 216}
{'avg_chunks': 3.6, 'loss': 2.3184377670288088, 'learning_rate': 1.2336816430610606e-05, 'optimizer_steps': 216}
{'avg_chunks': 2.4, 'loss': 2.4754405975341798, 'learning_rate': 1.2336816430610606e-05, 'optimizer_steps': 216}
{'avg_chunks': 2.4, 'loss': 1.9862479448318482, 'learning_rate': 1.2336816430610606e-05, 'optimizer_steps': 216}
{'avg_chunks': 2.4, 'loss': 2.31963472366333, 'learning_rate': 1.230133872890047e-05, 'optimizer_steps': 217}
{'avg_chunks': 3.0, 'loss': 2.134188914299011, 'learning_rate': 1.230133872890047e-05, 'optimizer_steps': 217}
{'avg_chunks': 3.0, 'loss': 2.139145088195801, 'learning_rate': 1.230133872890047e-05, 'optimizer_steps': 217}
{'avg_chunks': 2.6, 'loss': 2.421263313293457, 'learning_rate': 1.2265861027190334e-05, 'optimizer_steps': 218}
{'avg_chunks': 2.6, 'loss': 2.2390491008758544, 'learning_rate': 1.2265861027190334e-05, 'optimizer_steps': 218}
{'avg_chunks': 2.4, 'loss': 2.680678653717041, 'learning_rate': 1.2265861027190334e-05, 'optimizer_steps': 218}
{'avg_chunks': 2.6, 'loss': 2.416219973564148, 'learning_rate': 1.2230383325480197e-05, 'optimizer_steps': 219}
{'avg_chunks': 2.6, 'loss': 2.3571745634078978, 'learning_rate': 1.2230383325480197e-05, 'optimizer_steps': 219}
{'avg_chunks': 2.8, 'loss': 2.5567249774932863, 'learning_rate': 1.2230383325480197e-05, 'optimizer_steps': 219}
{'avg_chunks': 2.4, 'loss': 2.367619180679321, 'learning_rate': 1.2194905623770061e-05, 'optimizer_steps': 220}
{'avg_chunks': 2.4, 'loss': 2.156668710708618, 'learning_rate': 1.2194905623770061e-05, 'optimizer_steps': 220}
{'avg_chunks': 2.4, 'loss': 2.2165303230285645, 'learning_rate': 1.2194905623770061e-05, 'optimizer_steps': 220}
{'avg_chunks': 2.8, 'loss': 2.217788577079773, 'learning_rate': 1.2159427922059925e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.4, 'loss': 2.1398337364196776, 'learning_rate': 1.2159427922059925e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.6, 'loss': 2.0767323970794678, 'learning_rate': 1.2159427922059925e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.6, 'loss': 2.316654825210571, 'learning_rate': 1.2159427922059925e-05, 'optimizer_steps': 221}
{'avg_chunks': 2.0, 'loss': 2.2296547174453734, 'learning_rate': 1.212395022034979e-05, 'optimizer_steps': 222}
{'avg_chunks': 3.0, 'loss': 2.6436784267425537, 'learning_rate': 1.212395022034979e-05, 'optimizer_steps': 222}
{'avg_chunks': 2.2, 'loss': 2.331215333938599, 'learning_rate': 1.212395022034979e-05, 'optimizer_steps': 222}
{'avg_chunks': 2.2, 'loss': 2.544208860397339, 'learning_rate': 1.2088472518639654e-05, 'optimizer_steps': 223}
{'avg_chunks': 3.6, 'loss': 2.63235182762146, 'learning_rate': 1.2088472518639654e-05, 'optimizer_steps': 223}
{'avg_chunks': 3.4, 'loss': 2.360441279411316, 'learning_rate': 1.2088472518639654e-05, 'optimizer_steps': 223}
{'avg_chunks': 2.6, 'loss': 2.4259251594543456, 'learning_rate': 1.2052994816929518e-05, 'optimizer_steps': 224}
{'avg_chunks': 3.0, 'loss': 2.463149642944336, 'learning_rate': 1.2052994816929518e-05, 'optimizer_steps': 224}
{'avg_chunks': 2.6, 'loss': 2.4636258125305175, 'learning_rate': 1.2052994816929518e-05, 'optimizer_steps': 224}
{'avg_chunks': 3.0, 'loss': 2.502833604812622, 'learning_rate': 1.201751711521938e-05, 'optimizer_steps': 225}
{'avg_chunks': 2.2, 'loss': 2.5883797645568847, 'learning_rate': 1.201751711521938e-05, 'optimizer_steps': 225}
{'avg_chunks': 2.8, 'loss': 2.1213598251342773, 'learning_rate': 1.201751711521938e-05, 'optimizer_steps': 225}
{'avg_chunks': 2.2, 'loss': 2.355676460266113, 'learning_rate': 1.1982039413509245e-05, 'optimizer_steps': 226}
{'avg_chunks': 2.8, 'loss': 2.581504726409912, 'learning_rate': 1.1982039413509245e-05, 'optimizer_steps': 226}
{'avg_chunks': 3.4, 'loss': 2.315582346916199, 'learning_rate': 1.1982039413509245e-05, 'optimizer_steps': 226}
{'avg_chunks': 3.0, 'loss': 2.4359673500061034, 'learning_rate': 1.1982039413509245e-05, 'optimizer_steps': 226}
{'avg_chunks': 3.4, 'loss': 2.3990005016326905, 'learning_rate': 1.194656171179911e-05, 'optimizer_steps': 227}
{'avg_chunks': 2.8, 'loss': 2.4053848028182983, 'learning_rate': 1.194656171179911e-05, 'optimizer_steps': 227}
{'avg_chunks': 2.8, 'loss': 2.2731268405914307, 'learning_rate': 1.194656171179911e-05, 'optimizer_steps': 227}
{'avg_chunks': 3.4, 'loss': 2.5122753143310548, 'learning_rate': 1.1911084010088972e-05, 'optimizer_steps': 228}
{'avg_chunks': 3.6, 'loss': 2.327616310119629, 'learning_rate': 1.1911084010088972e-05, 'optimizer_steps': 228}
{'avg_chunks': 2.8, 'loss': 2.552822399139404, 'learning_rate': 1.1911084010088972e-05, 'optimizer_steps': 228}
{'avg_chunks': 3.0, 'loss': 2.4895987033843996, 'learning_rate': 1.1875606308378835e-05, 'optimizer_steps': 229}
{'avg_chunks': 3.0, 'loss': 2.3809294939041137, 'learning_rate': 1.1875606308378835e-05, 'optimizer_steps': 229}
{'avg_chunks': 2.8, 'loss': 2.1679057359695433, 'learning_rate': 1.1875606308378835e-05, 'optimizer_steps': 229}
{'avg_chunks': 2.6, 'loss': 2.451462507247925, 'learning_rate': 1.1840128606668699e-05, 'optimizer_steps': 230}
{'avg_chunks': 3.4, 'loss': 2.433078479766846, 'learning_rate': 1.1840128606668699e-05, 'optimizer_steps': 230}
{'avg_chunks': 4.2, 'loss': 2.510663557052612, 'learning_rate': 1.1840128606668699e-05, 'optimizer_steps': 230}
{'avg_chunks': 4.0, 'loss': 2.4300976753234864, 'learning_rate': 1.1804650904958563e-05, 'optimizer_steps': 231}
{'avg_chunks': 2.6, 'loss': 2.207447719573975, 'learning_rate': 1.1804650904958563e-05, 'optimizer_steps': 231}
{'avg_chunks': 3.0, 'loss': 2.2994219303131103, 'learning_rate': 1.1804650904958563e-05, 'optimizer_steps': 231}
{'avg_chunks': 2.6, 'loss': 2.0511590242385864, 'learning_rate': 1.1804650904958563e-05, 'optimizer_steps': 231}
{'avg_chunks': 2.0, 'loss': 2.447339582443237, 'learning_rate': 1.1769173203248427e-05, 'optimizer_steps': 232}
{'avg_chunks': 3.0, 'loss': 2.4382884025573732, 'learning_rate': 1.1769173203248427e-05, 'optimizer_steps': 232}
{'avg_chunks': 2.4, 'loss': 2.2447054862976072, 'learning_rate': 1.1769173203248427e-05, 'optimizer_steps': 232}
{'avg_chunks': 3.0, 'loss': 2.4699431896209716, 'learning_rate': 1.1733695501538292e-05, 'optimizer_steps': 233}
{'avg_chunks': 2.2, 'loss': 2.3655635356903075, 'learning_rate': 1.1733695501538292e-05, 'optimizer_steps': 233}
{'avg_chunks': 2.8, 'loss': 2.2303096055984497, 'learning_rate': 1.1733695501538292e-05, 'optimizer_steps': 233}
{'avg_chunks': 2.0, 'loss': 2.091182589530945, 'learning_rate': 1.1698217799828156e-05, 'optimizer_steps': 234}
{'avg_chunks': 2.8, 'loss': 2.553148937225342, 'learning_rate': 1.1698217799828156e-05, 'optimizer_steps': 234}
{'avg_chunks': 3.2, 'loss': 2.40127170085907, 'learning_rate': 1.1698217799828156e-05, 'optimizer_steps': 234}
{'avg_chunks': 3.2, 'loss': 2.1972580909729005, 'learning_rate': 1.166274009811802e-05, 'optimizer_steps': 235}
{'avg_chunks': 2.6, 'loss': 2.1810852766036986, 'learning_rate': 1.166274009811802e-05, 'optimizer_steps': 235}
{'avg_chunks': 3.2, 'loss': 2.4921462059021, 'learning_rate': 1.166274009811802e-05, 'optimizer_steps': 235}
{'avg_chunks': 2.2, 'loss': 2.494201421737671, 'learning_rate': 1.1627262396407883e-05, 'optimizer_steps': 236}
{'avg_chunks': 2.6, 'loss': 2.268603491783142, 'learning_rate': 1.1627262396407883e-05, 'optimizer_steps': 236}
{'avg_chunks': 3.0, 'loss': 2.1315585374832153, 'learning_rate': 1.1627262396407883e-05, 'optimizer_steps': 236}
{'avg_chunks': 2.4, 'loss': 2.4147876262664796, 'learning_rate': 1.1627262396407883e-05, 'optimizer_steps': 236}
{'avg_chunks': 3.4, 'loss': 2.6848949193954468, 'learning_rate': 1.1591784694697747e-05, 'optimizer_steps': 237}
{'avg_chunks': 2.6, 'loss': 2.4369672775268554, 'learning_rate': 1.1591784694697747e-05, 'optimizer_steps': 237}
{'avg_chunks': 2.8, 'loss': 2.499071216583252, 'learning_rate': 1.1591784694697747e-05, 'optimizer_steps': 237}
{'avg_chunks': 3.2, 'loss': 2.1789448738098143, 'learning_rate': 1.1556306992987611e-05, 'optimizer_steps': 238}
{'avg_chunks': 1.8, 'loss': 2.1829553127288817, 'learning_rate': 1.1556306992987611e-05, 'optimizer_steps': 238}
{'avg_chunks': 2.6, 'loss': 2.3895343542099, 'learning_rate': 1.1556306992987611e-05, 'optimizer_steps': 238}
{'avg_chunks': 3.8, 'loss': 2.123710346221924, 'learning_rate': 1.1520829291277476e-05, 'optimizer_steps': 239}
{'avg_chunks': 3.8, 'loss': 2.4685221195220945, 'learning_rate': 1.1520829291277476e-05, 'optimizer_steps': 239}
{'avg_chunks': 3.8, 'loss': 2.5499316692352294, 'learning_rate': 1.1520829291277476e-05, 'optimizer_steps': 239}
{'avg_chunks': 3.6, 'loss': 2.696864700317383, 'learning_rate': 1.148535158956734e-05, 'optimizer_steps': 240}
{'avg_chunks': 2.8, 'loss': 2.3594202041625976, 'learning_rate': 1.148535158956734e-05, 'optimizer_steps': 240}
{'avg_chunks': 2.8, 'loss': 2.3639043807983398, 'learning_rate': 1.148535158956734e-05, 'optimizer_steps': 240}
{'avg_chunks': 4.6, 'loss': 2.5687649488449096, 'learning_rate': 1.1449873887857204e-05, 'optimizer_steps': 241}
{'avg_chunks': 2.2, 'loss': 2.1255752563476564, 'learning_rate': 1.1449873887857204e-05, 'optimizer_steps': 241}
{'avg_chunks': 2.8, 'loss': 1.9901756286621093, 'learning_rate': 1.1449873887857204e-05, 'optimizer_steps': 241}
{'avg_chunks': 3.2, 'loss': 2.4767389059066773, 'learning_rate': 1.1449873887857204e-05, 'optimizer_steps': 241}
{'avg_chunks': 3.2, 'loss': 2.437777614593506, 'learning_rate': 1.1414396186147067e-05, 'optimizer_steps': 242}
{'avg_chunks': 2.6, 'loss': 2.462675142288208, 'learning_rate': 1.1414396186147067e-05, 'optimizer_steps': 242}
{'avg_chunks': 2.2, 'loss': 2.3832123994827272, 'learning_rate': 1.1414396186147067e-05, 'optimizer_steps': 242}
{'avg_chunks': 3.2, 'loss': 2.3763400077819825, 'learning_rate': 1.1378918484436931e-05, 'optimizer_steps': 243}
{'avg_chunks': 2.2, 'loss': 2.177571153640747, 'learning_rate': 1.1378918484436931e-05, 'optimizer_steps': 243}
{'avg_chunks': 3.4, 'loss': 2.642530679702759, 'learning_rate': 1.1378918484436931e-05, 'optimizer_steps': 243}
{'avg_chunks': 3.0, 'loss': 2.3477365493774416, 'learning_rate': 1.1343440782726795e-05, 'optimizer_steps': 244}
{'avg_chunks': 2.4, 'loss': 2.3864102363586426, 'learning_rate': 1.1343440782726795e-05, 'optimizer_steps': 244}
{'avg_chunks': 2.2, 'loss': 2.2090938091278076, 'learning_rate': 1.1343440782726795e-05, 'optimizer_steps': 244}
{'avg_chunks': 2.6, 'loss': 2.116917872428894, 'learning_rate': 1.130796308101666e-05, 'optimizer_steps': 245}
{'avg_chunks': 2.8, 'loss': 2.4613200187683106, 'learning_rate': 1.130796308101666e-05, 'optimizer_steps': 245}
{'avg_chunks': 2.8, 'loss': 2.198870801925659, 'learning_rate': 1.130796308101666e-05, 'optimizer_steps': 245}
{'avg_chunks': 3.0, 'loss': 2.145576000213623, 'learning_rate': 1.1272485379306524e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.4, 'loss': 2.3153891563415527, 'learning_rate': 1.1272485379306524e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.4, 'loss': 2.3947012662887572, 'learning_rate': 1.1272485379306524e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.0, 'loss': 2.6322168350219726, 'learning_rate': 1.1272485379306524e-05, 'optimizer_steps': 246}
{'avg_chunks': 3.8, 'loss': 2.7963449954986572, 'learning_rate': 1.1237007677596388e-05, 'optimizer_steps': 247}
{'avg_chunks': 2.8, 'loss': 2.069882106781006, 'learning_rate': 1.1237007677596388e-05, 'optimizer_steps': 247}
{'avg_chunks': 3.6, 'loss': 2.7709790229797364, 'learning_rate': 1.1237007677596388e-05, 'optimizer_steps': 247}
{'avg_chunks': 2.6, 'loss': 2.247801685333252, 'learning_rate': 1.1201529975886249e-05, 'optimizer_steps': 248}
{'avg_chunks': 2.8, 'loss': 2.379017782211304, 'learning_rate': 1.1201529975886249e-05, 'optimizer_steps': 248}
{'avg_chunks': 3.8, 'loss': 2.5289294719696045, 'learning_rate': 1.1201529975886249e-05, 'optimizer_steps': 248}
{'avg_chunks': 3.0, 'loss': 2.5082854270935058, 'learning_rate': 1.1166052274176113e-05, 'optimizer_steps': 249}
{'avg_chunks': 3.4, 'loss': 2.4919058084487915, 'learning_rate': 1.1166052274176113e-05, 'optimizer_steps': 249}
{'avg_chunks': 2.6, 'loss': 2.1612152576446535, 'learning_rate': 1.1166052274176113e-05, 'optimizer_steps': 249}
{'avg_chunks': 2.4, 'loss': 2.2703671932220457, 'learning_rate': 1.1130574572465978e-05, 'optimizer_steps': 250}
{'avg_chunks': 2.6, 'loss': 2.4697816610336303, 'learning_rate': 1.1130574572465978e-05, 'optimizer_steps': 250}
{'avg_chunks': 3.0, 'loss': 2.144240665435791, 'learning_rate': 1.1130574572465978e-05, 'optimizer_steps': 250}
{'avg_chunks': 2.6, 'loss': 2.427270841598511, 'learning_rate': 1.1095096870755842e-05, 'optimizer_steps': 251}
Save completed. storage/outputs/xlnet_trainer_checkpoints/chkpt_4000
Val Iteration: 100%
1532/1533 [21:46<00:00, 1.17it/s]

Validation loss: 2.1052140349691566
{'avg_chunks': 2.6, 'loss': 2.177079272270203, 'learning_rate': 1.1095096870755842e-05, 'optimizer_steps': 251}
{'avg_chunks': 2.8, 'loss': 2.1782387256622315, 'learning_rate': 1.1095096870755842e-05, 'optimizer_steps': 251}
{'avg_chunks': 3.0, 'loss': 2.5649295330047606, 'learning_rate': 1.1095096870755842e-05, 'optimizer_steps': 251}
{'avg_chunks': 2.4, 'loss': 2.2417601346969604, 'learning_rate': 1.1059619169045706e-05, 'optimizer_steps': 252}
{'avg_chunks': 2.4, 'loss': 2.460981321334839, 'learning_rate': 1.1059619169045706e-05, 'optimizer_steps': 252}
{'avg_chunks': 2.6, 'loss': 2.3548718452453614, 'learning_rate': 1.1059619169045706e-05, 'optimizer_steps': 252}
{'avg_chunks': 2.6, 'loss': 2.4044984340667725, 'learning_rate': 1.1024141467335569e-05, 'optimizer_steps': 253}
{'avg_chunks': 2.2, 'loss': 2.262985897064209, 'learning_rate': 1.1024141467335569e-05, 'optimizer_steps': 253}
{'avg_chunks': 2.2, 'loss': 2.497111940383911, 'learning_rate': 1.1024141467335569e-05, 'optimizer_steps': 253}
{'avg_chunks': 3.2, 'loss': 2.4156299829483032, 'learning_rate': 1.0988663765625433e-05, 'optimizer_steps': 254}
{'avg_chunks': 2.6, 'loss': 2.2408598899841308, 'learning_rate': 1.0988663765625433e-05, 'optimizer_steps': 254}
{'avg_chunks': 3.2, 'loss': 2.110233950614929, 'learning_rate': 1.0988663765625433e-05, 'optimizer_steps': 254}
{'avg_chunks': 2.8, 'loss': 2.335664463043213, 'learning_rate': 1.0953186063915297e-05, 'optimizer_steps': 255}
{'avg_chunks': 3.2, 'loss': 2.054530882835388, 'learning_rate': 1.0953186063915297e-05, 'optimizer_steps': 255}
{'avg_chunks': 3.4, 'loss': 2.606078624725342, 'learning_rate': 1.0953186063915297e-05, 'optimizer_steps': 255}
{'avg_chunks': 2.4, 'loss': 2.308426570892334, 'learning_rate': 1.0917708362205162e-05, 'optimizer_steps': 256}
{'avg_chunks': 2.6, 'loss': 2.2464794158935546, 'learning_rate': 1.0917708362205162e-05, 'optimizer_steps': 256}
{'avg_chunks': 3.6, 'loss': 2.337839460372925, 'learning_rate': 1.0917708362205162e-05, 'optimizer_steps': 256}
{'avg_chunks': 2.2, 'loss': 2.1297058343887327, 'learning_rate': 1.0917708362205162e-05, 'optimizer_steps': 256}
{'avg_chunks': 3.6, 'loss': 2.2771331548690794, 'learning_rate': 1.0882230660495026e-05, 'optimizer_steps': 257}
{'avg_chunks': 2.6, 'loss': 2.3852156162261964, 'learning_rate': 1.0882230660495026e-05, 'optimizer_steps': 257}
{'avg_chunks': 3.4, 'loss': 2.3514242649078367, 'learning_rate': 1.0882230660495026e-05, 'optimizer_steps': 257}
{'avg_chunks': 2.2, 'loss': 2.330455994606018, 'learning_rate': 1.084675295878489e-05, 'optimizer_steps': 258}
{'avg_chunks': 3.2, 'loss': 2.303174543380737, 'learning_rate': 1.084675295878489e-05, 'optimizer_steps': 258}
{'avg_chunks': 3.4, 'loss': 2.3217047452926636, 'learning_rate': 1.084675295878489e-05, 'optimizer_steps': 258}
{'avg_chunks': 1.8, 'loss': 2.3514754295349123, 'learning_rate': 1.0811275257074753e-05, 'optimizer_steps': 259}
{'avg_chunks': 2.6, 'loss': 2.1076223373413088, 'learning_rate': 1.0811275257074753e-05, 'optimizer_steps': 259}
{'avg_chunks': 2.8, 'loss': 2.221363735198975, 'learning_rate': 1.0811275257074753e-05, 'optimizer_steps': 259}
{'avg_chunks': 3.2, 'loss': 2.1601060390472413, 'learning_rate': 1.0775797555364617e-05, 'optimizer_steps': 260}
{'avg_chunks': 2.8, 'loss': 2.372069311141968, 'learning_rate': 1.0775797555364617e-05, 'optimizer_steps': 260}
{'avg_chunks': 3.6, 'loss': 2.1079864501953125, 'learning_rate': 1.0775797555364617e-05, 'optimizer_steps': 260}
{'avg_chunks': 3.0, 'loss': 2.2423355102539064, 'learning_rate': 1.0740319853654481e-05, 'optimizer_steps': 261}
{'avg_chunks': 3.0, 'loss': 2.424607276916504, 'learning_rate': 1.0740319853654481e-05, 'optimizer_steps': 261}
{'avg_chunks': 2.6, 'loss': 2.3808619499206545, 'learning_rate': 1.0740319853654481e-05, 'optimizer_steps': 261}
{'avg_chunks': 2.6, 'loss': 2.2907173871994018, 'learning_rate': 1.0740319853654481e-05, 'optimizer_steps': 261}
{'avg_chunks': 2.8, 'loss': 2.201547122001648, 'learning_rate': 1.0704842151944346e-05, 'optimizer_steps': 262}
